Channel Name,SRP Filename,SNP Filename,Position,Satellite,Status
Eparhiiski glas,1_0_2_238_18_3_130000_0_0_0.png,eparhiiskiglas.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn08,1_0_C_41B_8_3_130000_0_0_0.png,msgn08.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn08BC3,1_0_C_423_8_3_130000_0_0_0.png,msgn08bc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn10BC2,1_0_C_41B_A_2_130000_0_0_0.png,msgn10bc2.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn10BC3,1_0_C_423_A_2_130000_0_0_0.png,msgn10bc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn12,1_0_C_41B_C_3_130000_0_0_0.png,msgn12.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn12BC3,1_0_C_423_C_3_130000_0_0_0.png,msgn12bc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn14,1_0_C_41B_E_3_130000_0_0_0.png,msgn14.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn14BC3,1_0_C_423_E_3_130000_0_0_0.png,msgn14bc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn15,1_0_C_41B_F_3_130000_0_0_0.png,msgn15.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn15BC3,1_0_C_423_F_3_130000_0_0_0.png,msgn15bc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn16,1_0_C_41B_10_3_130000_0_0_0.png,msgn16.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn16BC3,1_0_C_423_10_3_130000_0_0_0.png,msgn16bc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn18,1_0_C_41B_12_3_130000_0_0_0.png,msgn18.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn18BC3,1_0_C_423_12_3_130000_0_0_0.png,msgn18bc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn19,1_0_C_41B_13_3_130000_0_0_0.png,msgn19.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn19BC3,1_0_C_423_13_3_130000_0_0_0.png,msgn19bc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn21,1_0_C_41B_15_3_130000_0_0_0.png,msgn21.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn21BC3,1_0_C_423_15_3_130000_0_0_0.png,msgn21bc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn23,1_0_C_41B_17_3_130000_0_0_0.png,msgn23.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn23BSC3,1_0_C_423_17_3_130000_0_0_0.png,msgn23bsc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn24,1_0_C_41B_18_3_130000_0_0_0.png,msgn24.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn24BSC3,1_0_C_423_18_3_130000_0_0_0.png,msgn24bsc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn25,1_0_C_41B_19_3_130000_0_0_0.png,msgn25.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn25BC3,1_0_C_423_19_3_130000_0_0_0.png,msgn25bc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn26,1_0_C_41B_1A_3_130000_0_0_0.png,msgn26.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
MSGn26BSC3,1_0_C_423_1A_3_130000_0_0_0.png,msgn26bsc3.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
Nostalgia HD,1_0_1_D5_12_3_130000_0_0_0.png,nostalgiahd.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
Tiankov Folk HD,1_0_19_116_15_3_130000_0_0_0.png,tiankovfolkhd.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
bTV Story HD,1_0_1_DF_13_3_130000_0_0_0.png,btvstoryhd.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio BG Radio,1_0_2_237_18_3_130000_0_0_0.png,radiobgradio.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio BNR Horizont,1_0_2_239_18_3_130000_0_0_0.png,radiobnrhorizont.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio Darik radio,1_0_2_23A_18_3_130000_0_0_0.png,radiodarikradio.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio Magic FM,1_0_2_257_19_3_130000_0_0_0.png,radiomagicfm.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio N-Joy,1_0_2_26A_1A_3_130000_0_0_0.png,radionjoy.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio Radio 1,1_0_2_236_18_3_130000_0_0_0.png,radioradio1.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio The Voice,1_0_2_256_19_3_130000_0_0_0.png,radiothevoice.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio Ultra,1_0_2_21B_17_3_130000_0_0_0.png,radioultra.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio Vega+,1_0_2_21A_17_3_130000_0_0_0.png,radiovega.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio Veronika,1_0_2_255_19_3_130000_0_0_0.png,radioveronika.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio Veselina,1_0_2_26C_1A_3_130000_0_0_0.png,radioveselina.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio Z-rock,1_0_2_26B_1A_3_130000_0_0_0.png,radiozrock.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
radio test 101,1_0_A_21A_17_3_130000_0_0_0.png,radiotest101.png,1.9E,(66) 1.9E KU-band BulgariaSat 1,Missing
2M MENA HD,1_0_1_67_1_1_1E2D88_0_0_0.png,2mmenahd.png,3.0E,(67) 3.0E KU-band Eutelsat 3B & Rascom QAF 1R,Missing
2M MONDE HD,1_0_1_66_1_1_1E2D88_0_0_0.png,2mmondehd.png,3.0E,(67) 3.0E KU-band Eutelsat 3B & Rascom QAF 1R,Missing
2M NATIONAL HD,1_0_1_65_1_1_1E2D88_0_0_0.png,2mnationalhd.png,3.0E,(67) 3.0E KU-band Eutelsat 3B & Rascom QAF 1R,Missing
COMPASSION-TV,1_0_0_55_1_1_1E2CA6_0_0_0.png,compassiontv.png,3.0E,(67) 3.0E KU-band Eutelsat 3B & Rascom QAF 1R,Missing
Le Messager Tv,1_0_0_20_1_1_1E2CA6_0_0_0.png,lemessagertv.png,3.0E,(67) 3.0E KU-band Eutelsat 3B & Rascom QAF 1R,Missing
QAT-36-WDL-WF,1_0_1_1_A0_EB_1E0000_0_0_0.png,qat36wdlwf.png,3.0E,(67) 3.0E KU-band Eutelsat 3B & Rascom QAF 1R,Missing
Radio Kalangou,1_0_A_23_1_1_1E2CA6_0_0_0.png,radiokalangou.png,3.0E,(67) 3.0E KU-band Eutelsat 3B & Rascom QAF 1R,Missing
Radio SIRIRI,1_0_A_52_1_1_1E2CA6_0_0_0.png,radiosiriri.png,3.0E,(67) 3.0E KU-band Eutelsat 3B & Rascom QAF 1R,Missing
TIMES TV,1_0_0_3B_1_1_1E2CA6_0_0_0.png,timestv.png,3.0E,(67) 3.0E KU-band Eutelsat 3B & Rascom QAF 1R,Missing
TINA AFRICA TV,1_0_0_4F_1_1_1E2CA6_0_0_0.png,tinaafricatv.png,3.0E,(67) 3.0E KU-band Eutelsat 3B & Rascom QAF 1R,Missing
10ème RUE,1_0_1_8_0_0_1F8F93_0_0_0.png,10merue.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4096PLP1 Feed Service (ISI1),1_0_1_324_1_1_1F0000_0_0_0.png,31etmtpid4096plp1feedserviceisi1.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4097PLP0 Feed Service (ISI2),1_0_1_329_2_1_1F0000_0_0_0.png,31etmtpid4097plp0feedserviceisi2.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4097PLP1 Feed Service (ISI2),1_0_1_32A_2_1_1F0000_0_0_0.png,31etmtpid4097plp1feedserviceisi2.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4098PLP0 Feed Service (ISI4),1_0_1_325_4_1_1F0000_0_0_0.png,31etmtpid4098plp0feedserviceisi4.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4098PLP1 Feed Service (ISI4),1_0_1_326_4_1_1F0000_0_0_0.png,31etmtpid4098plp1feedserviceisi4.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4099PLP0 Feed Service (ISI3),1_0_1_32B_3_1_1F0000_0_0_0.png,31etmtpid4099plp0feedserviceisi3.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4099PLP1 Feed Service (ISI3),1_0_1_32C_3_1_1F0000_0_0_0.png,31etmtpid4099plp1feedserviceisi3.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4099PLP2 Feed Service (ISI3),1_0_1_32D_3_1_1F0000_0_0_0.png,31etmtpid4099plp2feedserviceisi3.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4099PLP3 Feed Service (ISI3),1_0_1_32E_3_1_1F0000_0_0_0.png,31etmtpid4099plp3feedserviceisi3.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4099PLP4 Feed Service (ISI3),1_0_1_32F_3_1_1F0000_0_0_0.png,31etmtpid4099plp4feedserviceisi3.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4100PLP0 Feed Service (ISI5),1_0_1_327_5_1_1F0000_0_0_0.png,31etmtpid4100plp0feedserviceisi5.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3.1E-TMT@PID4100PLP1 Feed Service (ISI5),1_0_1_328_5_1_1F0000_0_0_0.png,31etmtpid4100plp1feedserviceisi5.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3729V SID 0xbb8,1_0_C_BB8_1_1_1F0E91_0_0_0.png,3729vsid0xbb8.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
3TV,1_0_1_E_1_1_1F0E91_0_0_0.png,3tv.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
BF1,1_0_1_6_1_1_1F0E91_0_0_0.png,bf1.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
Burkina-Info,1_0_1_7_1_1_1F0E91_0_0_0.png,burkinainfo.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
C360 TV,1_0_1_F_1_1_1F0E91_0_0_0.png,c360tv.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
CAF President Press Conference,1_0_19_1_1_1_1F0000_0_0_0.png,cafpresidentpressconference.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
CAF President Press Conference,1_0_19_1_1_1_1F8F06_0_0_0.png,cafpresidentpressconference.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
CANAL FUTUR,1_0_1_5_0_0_1F8F93_0_0_0.png,canalfutur.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
CONGO 26,1_0_1_C_0_0_1F8F93_0_0_0.png,congo26.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
CVK,1_0_1_8_1_1_1F0E91_0_0_0.png,cvk.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
Canal 3,1_0_1_5_1_1_1F0E91_0_0_0.png,canal3.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
DCC,1_0_1_2_0_0_1F8F93_0_0_0.png,dcc.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
EL-BETHEL TV,1_0_1_C_1_1_1F0E91_0_0_0.png,elbetheltv.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
IMPACT TV,1_0_1_9_1_1_1F0E91_0_0_0.png,impacttv.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
KIN24,1_0_1_B_0_0_1F8F93_0_0_0.png,kin24.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
LTM,1_0_1_1_1000_2000_1F0000_0_0_0.png,ltm.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
LTP,1_0_1_12_1_1_1F0E91_0_0_0.png,ltp.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
La Voix du Parlement Radio,1_0_1_CE_1_1_1F0E91_0_0_0.png,lavoixduparlementradio.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
RADIO,1_0_2_10_0_0_1F8F93_0_0_0.png,radio.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
RADIO B-ONE,1_0_2_13_0_0_1F8F93_0_0_0.png,radiobone.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
RADIO DCC,1_0_2_E_0_0_1F8F93_0_0_0.png,radiodcc.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
RADIO RTGA,1_0_2_F_0_0_1F8F93_0_0_0.png,radiortga.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
RADIO RTNC,1_0_2_D_0_0_1F8F93_0_0_0.png,radiortnc.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
RADIO TELE 7,1_0_2_12_0_0_1F8F93_0_0_0.png,radiotele7.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
RTB 3,1_0_1_18_1_1_1F0E91_0_0_0.png,rtb3.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
RTB Radio Service 2,1_0_1_C9_1_1_1F0E91_0_0_0.png,rtbradioservice2.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
RTB Zenith,1_0_1_2_1_1_1F0E91_0_0_0.png,rtbzenith.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
RTGA,1_0_1_3_0_0_1F8F93_0_0_0.png,rtga.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
Radio AES,1_0_1_CD_1_1_1F0E91_0_0_0.png,radioaes.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
Radio Burkina,1_0_1_C8_1_1_1F0E91_0_0_0.png,radioburkina.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
Radio Educative,1_0_1_1F_1_1_1F0E91_0_0_0.png,radioeducative.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
Radio Manegda,1_0_1_CF_1_1_1F0E91_0_0_0.png,radiomanegda.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
Radio Rurale,1_0_1_CA_1_1_1F0E91_0_0_0.png,radiorurale.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
SAVANE- TV,1_0_1_10_1_1_1F0E91_0_0_0.png,savanetv.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
SVC CAF VMIX 02,1_0_19_2_1_1_1F8F06_0_0_0.png,svccafvmix02.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
SVC CAF VMIX 03,1_0_19_3_1_1_1F8F06_0_0_0.png,svccafvmix03.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
SVC CAF VMIX 04,1_0_19_4_1_1_1F8F06_0_0_0.png,svccafvmix04.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
SVC CAF VMIX 05,1_0_19_5_1_1_1F8F06_0_0_0.png,svccafvmix05.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
SVC CAF VMIX 06,1_0_19_6_1_1_1F8F06_0_0_0.png,svccafvmix06.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
TCO,1_0_1_14_1_1_1F0E91_0_0_0.png,tco.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
TELE 50,1_0_1_7_0_0_1F8F93_0_0_0.png,tele50.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
TV-MARIA,1_0_1_A_1_1_1F0E91_0_0_0.png,tvmaria.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
TVS1,1_0_1_A_0_0_1F8F93_0_0_0.png,tvs1.png,3.1E,(141) 3.0E C-band Eutelsat 3B & Rascom QAF 1R,Missing
4.9E-RRT@PID4096PLP0 Feed Service,1_0_1_330_305C_1_310000_0_0_0.png,49errtpid4096plp0feedservice.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
4.9E-RRT@PID4097PLP0 Feed Service,1_0_1_331_305C_1_310000_0_0_0.png,49errtpid4097plp0feedservice.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
BRIT BOX,1_0_1_80_4_1_310000_0_0_0.png,britbox.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Cine+ HIT,1_0_16_9FD_18_44_310000_0_0_0.png,cinehit.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Cine+ Kids,1_0_16_A03_18_44_310000_0_0_0.png,cinekids.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Cine+ Legend,1_0_16_A05_18_44_310000_0_0_0.png,cinelegend.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Emmanuel,1_0_2_19FF_10_55_310000_0_0_0.png,emmanuel.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
English Club HD,1_0_19_1F36_2E_55_310000_0_0_0.png,englishclubhd.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Hollywood HD,1_0_1F_A19_18_44_310000_0_0_0.png,hollywoodhd.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
MX,1_0_C_320_2_55_310000_0_0_0.png,mx.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
OTA,1_0_C_3E7_C9_1_310000_0_0_0.png,ota.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
PIXEL HD,1_0_19_1EF3_2E_55_310000_0_0_0.png,pixelhd.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Radio Culture,1_0_2_19CC_10_55_310000_0_0_0.png,radioculture.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Radio Promin,1_0_2_19CA_10_55_310000_0_0_0.png,radiopromin.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
RadioTochka,1_0_2_19CE_10_55_310000_0_0_0.png,radiotochka.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
SK_SW_Viasat,1_0_C_17FA_18_44_310000_0_0_0.png,skswviasat.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
ST_SW_1CAS,1_0_C_181D_18_44_310000_0_0_0.png,stsw1cas.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
ST_SW_Viasat,1_0_C_181B_18_44_310000_0_0_0.png,stswviasat.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Tvoe Kino ACTION,1_0_16_9DD_18_44_310000_0_0_0.png,tvoekinoaction.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Tvoe Kino HIT,1_0_16_9DB_18_44_310000_0_0_0.png,tvoekinohit.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Tvoe Kino RELAX,1_0_16_9DF_18_44_310000_0_0_0.png,tvoekinorelax.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Ukrayinske Radio,1_0_2_19C8_10_55_310000_0_0_0.png,ukrayinskeradio.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
Voice,1_0_2_19D0_10_55_310000_0_0_0.png,voice.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
radio nv,1_0_2_19D7_10_55_310000_0_0_0.png,radionv.png,4.9E,(68) 4.9E KU-band Astra 4A & SES 5,Missing
AdtecHDTV1,1_0_19_1_1_1_321001_0_0_0.png,adtechdtv1.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Afr Feed 1,1_0_2_369F_13B_1_320000_0_0_0.png,bbcafrfeed1.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Afr Feed 2,1_0_2_36A0_13B_1_320000_0_0_0.png,bbcafrfeed2.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Afr Feed 3,1_0_2_36A1_13B_1_320000_0_0_0.png,bbcafrfeed3.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Afr Feed 4,1_0_2_36A2_13B_1_320000_0_0_0.png,bbcafrfeed4.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Afr Feed 5,1_0_2_36A3_13B_1_320000_0_0_0.png,bbcafrfeed5.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Afr Feed 6,1_0_2_36A4_13B_1_320000_0_0_0.png,bbcafrfeed6.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Afr Feed 7,1_0_2_36A5_13B_1_320000_0_0_0.png,bbcafrfeed7.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Afr Feed 8,1_0_2_36A6_13B_1_320000_0_0_0.png,bbcafrfeed8.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Africa TV Feed 1,1_0_16_365A_13B_1_320000_0_0_0.png,bbcafricatvfeed1.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Africa TV Feed 2,1_0_19_365D_13B_1_320000_0_0_0.png,bbcafricatvfeed2.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Africa TV Feed 3,1_0_16_3657_13B_1_320000_0_0_0.png,bbcafricatvfeed3.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Dari,1_0_2_3668_13B_1_320000_0_0_0.png,bbcdari.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC English (E Af.),1_0_2_364D_13B_1_320000_0_0_0.png,bbcenglisheaf.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC English (Europe),1_0_2_3653_13B_1_320000_0_0_0.png,bbcenglisheurope.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC English (W Af.),1_0_2_364E_13B_1_320000_0_0_0.png,bbcenglishwaf.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC English Mid-East,1_0_2_3654_13B_1_320000_0_0_0.png,bbcenglishmideast.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC English News,1_0_2_3656_13B_1_320000_0_0_0.png,bbcenglishnews.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Farsi,1_0_2_3669_13B_1_320000_0_0_0.png,bbcfarsi.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC French (Africa),1_0_2_366A_13B_1_320000_0_0_0.png,bbcfrenchafrica.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Gahuza,1_0_2_366B_13B_1_320000_0_0_0.png,bbcgahuza.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Hausa,1_0_2_366C_13B_1_320000_0_0_0.png,bbchausa.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Pashto,1_0_2_3676_13B_1_320000_0_0_0.png,bbcpashto.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Somali,1_0_2_3683_13B_1_320000_0_0_0.png,bbcsomali.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
BBC Swahili,1_0_2_3688_13B_1_320000_0_0_0.png,bbcswahili.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
Multichoice 1,1_0_2_367D_13B_1_320000_0_0_0.png,multichoice1.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
Multichoice 2,1_0_2_367E_13B_1_320000_0_0_0.png,multichoice2.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
Multichoice 3,1_0_2_367F_13B_1_320000_0_0_0.png,multichoice3.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
Radio_Nacional,1_0_2_2_1000_2000_320000_0_0_0.png,radionacional.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
Wedding Channel,1_0_1_2_1_1_320F52_0_0_0.png,weddingchannel.png,5.0E,(142) 4.9E C-band Astra 4A & SES 5,Missing
Al-Forat HD,1_0_1_1_1_FFFF_463171_0_0_0.png,alforathd.png,7.0E,(69) 7.0E KU-band Eutelsat 7B/7C,Missing
ENC 21,1_0_1_1_1_FFFF_460000_0_0_0.png,enc21.png,7.0E,(69) 7.0E KU-band Eutelsat 7B/7C,Missing
ENC 21,1_0_1_1_1_FFFF_46B184_0_0_0.png,enc21.png,7.0E,(69) 7.0E KU-band Eutelsat 7B/7C,Missing
Home+ HD,1_0_1_200_765C_7E_460000_0_0_0.png,homehd.png,7.0E,(69) 7.0E KU-band Eutelsat 7B/7C,Missing
WSHT ENC49,1_0_19_1_0_EB_460000_0_0_0.png,wshtenc49.png,7.0E,(69) 7.0E KU-band Eutelsat 7B/7C,Missing
11785H SID 0xfffe,1_0_C_FFFE_14B4_9C_5A0000_0_0_0.png,11785hsid0xfffe.png,9.0E,(70) 9.0E KU-band Eutelsat 9B & Ka-Sat 9A,Missing
11843V SID 0xfffe,1_0_C_FFFE_1_AA_5A0000_0_0_0.png,11843vsid0xfffe.png,9.0E,(70) 9.0E KU-band Eutelsat 9B & Ka-Sat 9A,Missing
11861H SID 0xfa01,1_0_C_FA01_1644_9C_5A0000_0_0_0.png,11861hsid0xfa01.png,9.0E,(70) 9.0E KU-band Eutelsat 9B & Ka-Sat 9A,Missing
11977H SID 0xfde8,1_0_C_FDE8_2134_9C_5A0000_0_0_0.png,11977hsid0xfde8.png,9.0E,(70) 9.0E KU-band Eutelsat 9B & Ka-Sat 9A,Missing
